gene	gene_name	gwas_phenotype	training_model	zscore	atl_BHpval
ENSG00000173598	NUDT4	aparc-Desikan_lh_area_fusiform	JTI_Adrenal_Gland	-4.5748400585306	0.0126628151955697
ENSG00000069275	NUCKS1	aparc-Desikan_lh_area_lingual	JTI_Adrenal_Gland	-4.07111593514695	0.0480711034872513
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_frontalpole	JTI_Adrenal_Gland	6.01882936101144	4.56423761355904e-05
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_GlobalMeanThickness	JTI_Adrenal_Gland	4.60149481334392	0.011721493133395
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_lateralorbitofrontal	JTI_Adrenal_Gland	5.26771772069169	0.0011643948031332
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_parsopercularis	JTI_Adrenal_Gland	5.5129010785608	0.000429578047613799
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_precuneus	JTI_Adrenal_Gland	5.10597361166383	0.00212928427950951
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_rostralmiddlefrontal	JTI_Adrenal_Gland	5.90485982855778	7.84633870214045e-05
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_superiorfrontal	JTI_Adrenal_Gland	6.81495636167774	7.24144831936752e-07
ENSG00000011590	ZBTB32	aparc-Desikan_lh_volume_frontalpole	JTI_Adrenal_Gland	5.69258338949232	0.000201235893065311
ENSG00000069275	NUCKS1	aparc-Desikan_lh_volume_lingual	JTI_Adrenal_Gland	-4.68823428182606	0.00891339647401242
ENSG00000011590	ZBTB32	aparc-Desikan_lh_volume_rostralmiddlefrontal	JTI_Adrenal_Gland	5.57885009725498	0.000327396581916579
ENSG00000011590	ZBTB32	aparc-Desikan_lh_volume_superiorfrontal	JTI_Adrenal_Gland	5.48850348265079	0.000472896464063718
ENSG00000170579	DLGAP1	aparc-Desikan_rh_area_bankssts	JTI_Adrenal_Gland	4.19099183087137	0.0362110151813769
ENSG00000188130	MAPK12	aparc-Desikan_rh_area_inferiorparietal	JTI_Adrenal_Gland	-4.20655994653684	0.0348365102794383
ENSG00000069275	NUCKS1	aparc-Desikan_rh_area_pericalcarine	JTI_Adrenal_Gland	-4.37182090432918	0.0225413739622725
ENSG00000188130	MAPK12	aparc-Desikan_rh_area_TotalSurface	JTI_Adrenal_Gland	-4.17825881829653	0.037433795522566
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_caudalmiddlefrontal	JTI_Adrenal_Gland	5.52585389969134	0.000409821253204079
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_entorhinal	JTI_Adrenal_Gland	4.92715008422904	0.00392616038806429
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_frontalpole	JTI_Adrenal_Gland	4.72667817219648	0.00783281200684854
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_GlobalMeanThickness	JTI_Adrenal_Gland	5.49571192527165	0.000456029121396338
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_inferiorparietal	JTI_Adrenal_Gland	4.56621673231428	0.0129505056957618
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_lateralorbitofrontal	JTI_Adrenal_Gland	5.1059413543764	0.00212928427950951
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_medialorbitofrontal	JTI_Adrenal_Gland	5.06308586935078	0.00248087709889903
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_paracentral	JTI_Adrenal_Gland	5.28292653355344	0.00109732529601255
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_parsorbitalis	JTI_Adrenal_Gland	4.74304264366025	0.00743054570039443
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_parstriangularis	JTI_Adrenal_Gland	4.18746812097339	0.0365949102648738
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_precuneus	JTI_Adrenal_Gland	5.09124942821058	0.00223053863371752
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_rostralmiddlefrontal	JTI_Adrenal_Gland	6.73676419986889	1.11283886503976e-06
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_superiorfrontal	JTI_Adrenal_Gland	7.20464906983006	8.73819757102289e-08
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_superiorparietal	JTI_Adrenal_Gland	4.58603376111239	0.0122615841258064
ENSG00000069275	NUCKS1	aparc-Desikan_rh_volume_cuneus	JTI_Adrenal_Gland	-4.52126832169608	0.014890888044748
ENSG00000011590	ZBTB32	aparc-Desikan_rh_volume_frontalpole	JTI_Adrenal_Gland	4.75537150778813	0.00713720909433266
ENSG00000011590	ZBTB32	aparc-Desikan_rh_volume_lateralorbitofrontal	JTI_Adrenal_Gland	4.18788518830059	0.0365574489438367
ENSG00000011590	ZBTB32	aparc-Desikan_rh_volume_precentral	JTI_Adrenal_Gland	4.37218932418285	0.0225289117380303
ENSG00000011590	ZBTB32	aparc-Desikan_rh_volume_rostralmiddlefrontal	JTI_Adrenal_Gland	4.95586499608211	0.0035700778784691
ENSG00000011590	ZBTB32	aparc-Desikan_rh_volume_superiorfrontal	JTI_Adrenal_Gland	5.33952151712839	0.000883983503598845
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_frontalpole	JTI_Brain_Amygdala	6.00963401971103	4.75999462698185e-05
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_GlobalMeanThickness	JTI_Brain_Amygdala	4.6060205196035	0.0115578830648295
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_lateralorbitofrontal	JTI_Brain_Amygdala	5.22519410136262	0.00136155439332042
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_parsopercularis	JTI_Brain_Amygdala	5.51222388058213	0.000430504983599206
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_precuneus	JTI_Brain_Amygdala	5.09583365565445	0.0021985658931465
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_rostralmiddlefrontal	JTI_Brain_Amygdala	5.88661840325656	8.53151286146484e-05
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_superiorfrontal	JTI_Brain_Amygdala	6.81877182122308	7.1667104332697e-07
ENSG00000011590	ZBTB32	aparc-Desikan_lh_volume_frontalpole	JTI_Brain_Amygdala	5.67067907151979	0.00022034839417619
ENSG00000011590	ZBTB32	aparc-Desikan_lh_volume_rostralmiddlefrontal	JTI_Brain_Amygdala	5.60084824400752	0.000300031306665691
ENSG00000011590	ZBTB32	aparc-Desikan_lh_volume_superiorfrontal	JTI_Brain_Amygdala	5.46218152876412	0.000527373329780457
ENSG00000162989	KCNJ3	aparc-Desikan_rh_area_insula	JTI_Brain_Amygdala	4.3578515117542	0.0234640733716153
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_caudalmiddlefrontal	JTI_Brain_Amygdala	5.45177637373475	0.000551331977246446
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_entorhinal	JTI_Brain_Amygdala	4.90532460198767	0.00424702178849689
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_frontalpole	JTI_Brain_Amygdala	4.65975933709171	0.00981531856728849
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_GlobalMeanThickness	JTI_Brain_Amygdala	5.45933365841033	0.000532472439220605
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_inferiorparietal	JTI_Brain_Amygdala	4.58109410138556	0.0124489566749047
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_lateralorbitofrontal	JTI_Brain_Amygdala	5.09095526395978	0.00223064745498545
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_medialorbitofrontal	JTI_Brain_Amygdala	5.06137465326576	0.00249906534043331
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_paracentral	JTI_Brain_Amygdala	5.23600824852297	0.00130552862222489
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_parsorbitalis	JTI_Brain_Amygdala	4.76527853473737	0.00691595626126906
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_parstriangularis	JTI_Brain_Amygdala	4.16676005928684	0.038472422751984
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_precuneus	JTI_Brain_Amygdala	5.033657851623	0.00275987328012779
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_rostralmiddlefrontal	JTI_Brain_Amygdala	6.69576736276695	1.36937329500504e-06
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_superiorfrontal	JTI_Brain_Amygdala	7.14183889435838	1.24766899939834e-07
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_superiorparietal	JTI_Brain_Amygdala	4.52487317160052	0.014757211755624
ENSG00000011590	ZBTB32	aparc-Desikan_rh_volume_frontalpole	JTI_Brain_Amygdala	4.73949147286053	0.00750112230635963
ENSG00000162989	KCNJ3	aparc-Desikan_rh_volume_insula	JTI_Brain_Amygdala	4.17504998863054	0.0376949027477784
ENSG00000011590	ZBTB32	aparc-Desikan_rh_volume_lateralorbitofrontal	JTI_Brain_Amygdala	4.21673783085005	0.0339526059746396
ENSG00000011590	ZBTB32	aparc-Desikan_rh_volume_precentral	JTI_Brain_Amygdala	4.29459554056064	0.02781116943393
ENSG00000011590	ZBTB32	aparc-Desikan_rh_volume_rostralmiddlefrontal	JTI_Brain_Amygdala	5.04620617472092	0.00264277026194276
ENSG00000011590	ZBTB32	aparc-Desikan_rh_volume_superiorfrontal	JTI_Brain_Amygdala	5.28385422861487	0.00109433926586868
ENSG00000115306	SPTBN1	aparc-Desikan_lh_area_pericalcarine	JTI_Brain_Anterior_cingulate_cortex_BA24	-4.08035739698155	0.0470473975922944
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_frontalpole	JTI_Brain_Anterior_cingulate_cortex_BA24	6.10540351895389	2.9452296782746e-05
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_GlobalMeanThickness	JTI_Brain_Anterior_cingulate_cortex_BA24	4.56195160844744	0.0131638603769213
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_lateralorbitofrontal	JTI_Brain_Anterior_cingulate_cortex_BA24	5.15450987109846	0.00177366740874316
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_parsopercularis	JTI_Brain_Anterior_cingulate_cortex_BA24	5.41083659522465	0.000655670829025531
ENSG00000105668	UPK1A	aparc-Desikan_lh_thickness_parsopercularis	JTI_Brain_Anterior_cingulate_cortex_BA24	4.41333608455956	0.0201550475753593
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_precuneus	JTI_Brain_Anterior_cingulate_cortex_BA24	5.09232607915429	0.00222298096099176
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_rostralmiddlefrontal	JTI_Brain_Anterior_cingulate_cortex_BA24	5.88039649847253	8.75978805518246e-05
ENSG00000105668	UPK1A	aparc-Desikan_lh_thickness_rostralmiddlefrontal	JTI_Brain_Anterior_cingulate_cortex_BA24	4.64709992210177	0.0102338413540307
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_superiorfrontal	JTI_Brain_Anterior_cingulate_cortex_BA24	6.84379936847691	6.32876405192237e-07
ENSG00000105668	UPK1A	aparc-Desikan_lh_thickness_superiorfrontal	JTI_Brain_Anterior_cingulate_cortex_BA24	4.87061221220463	0.0048115126679582
ENSG00000105668	UPK1A	aparc-Desikan_lh_volume_caudalmiddlefrontal	JTI_Brain_Anterior_cingulate_cortex_BA24	4.15415919902159	0.0396367764219703
ENSG00000115306	SPTBN1	aparc-Desikan_lh_volume_cuneus	JTI_Brain_Anterior_cingulate_cortex_BA24	-4.26405416264035	0.0301161562362508
ENSG00000011590	ZBTB32	aparc-Desikan_lh_volume_frontalpole	JTI_Brain_Anterior_cingulate_cortex_BA24	5.6836672641632	0.000209207879839739
ENSG00000105668	UPK1A	aparc-Desikan_lh_volume_frontalpole	JTI_Brain_Anterior_cingulate_cortex_BA24	4.8722748783384	0.00478506222475214
ENSG00000115306	SPTBN1	aparc-Desikan_lh_volume_pericalcarine	JTI_Brain_Anterior_cingulate_cortex_BA24	-4.60339686858759	0.0116428739200978
ENSG00000011590	ZBTB32	aparc-Desikan_lh_volume_rostralmiddlefrontal	JTI_Brain_Anterior_cingulate_cortex_BA24	5.74361256298616	0.000160820652256979
ENSG00000105668	UPK1A	aparc-Desikan_lh_volume_rostralmiddlefrontal	JTI_Brain_Anterior_cingulate_cortex_BA24	4.90445068085908	0.00425787273882626
ENSG00000011590	ZBTB32	aparc-Desikan_lh_volume_superiorfrontal	JTI_Brain_Anterior_cingulate_cortex_BA24	5.55132676200349	0.000368798456891265
ENSG00000105668	UPK1A	aparc-Desikan_lh_volume_superiorfrontal	JTI_Brain_Anterior_cingulate_cortex_BA24	4.79185999213901	0.00634342334616913
ENSG00000105668	UPK1A	aparc-Desikan_lh_volume_superiorparietal	JTI_Brain_Anterior_cingulate_cortex_BA24	4.21659478784276	0.0339644214311042
ENSG00000162989	KCNJ3	aparc-Desikan_rh_area_insula	JTI_Brain_Anterior_cingulate_cortex_BA24	4.34591540862691	0.0242654912994009
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_caudalmiddlefrontal	JTI_Brain_Anterior_cingulate_cortex_BA24	5.50140899956695	0.00044828812971481
ENSG00000105668	UPK1A	aparc-Desikan_rh_thickness_caudalmiddlefrontal	JTI_Brain_Anterior_cingulate_cortex_BA24	4.28862966286361	0.0282013986667611
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_entorhinal	JTI_Brain_Anterior_cingulate_cortex_BA24	4.95240379496274	0.00361258832794042
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_frontalpole	JTI_Brain_Anterior_cingulate_cortex_BA24	4.59356030957024	0.0119928048911462
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_GlobalMeanThickness	JTI_Brain_Anterior_cingulate_cortex_BA24	5.46219694115104	0.000527373329780457
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_inferiorparietal	JTI_Brain_Anterior_cingulate_cortex_BA24	4.6644122741996	0.00966259352787866
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_lateralorbitofrontal	JTI_Brain_Anterior_cingulate_cortex_BA24	5.18239316894238	0.00160259789123177
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_medialorbitofrontal	JTI_Brain_Anterior_cingulate_cortex_BA24	5.06412105495929	0.00247157576203854
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_paracentral	JTI_Brain_Anterior_cingulate_cortex_BA24	5.18632554191255	0.00158367195628672
ENSG00000105668	UPK1A	aparc-Desikan_rh_thickness_paracentral	JTI_Brain_Anterior_cingulate_cortex_BA24	4.0830031938679	0.0467258004272629
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_parsorbitalis	JTI_Brain_Anterior_cingulate_cortex_BA24	4.86550915199188	0.00490137444926898
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_parstriangularis	JTI_Brain_Anterior_cingulate_cortex_BA24	4.14715509394183	0.0402580928366554
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_precuneus	JTI_Brain_Anterior_cingulate_cortex_BA24	4.98290912360365	0.00328291414540278
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_rostralmiddlefrontal	JTI_Brain_Anterior_cingulate_cortex_BA24	6.70190747676772	1.31889760477743e-06
ENSG00000105668	UPK1A	aparc-Desikan_rh_thickness_rostralmiddlefrontal	JTI_Brain_Anterior_cingulate_cortex_BA24	5.29957277333142	0.00102771902747835
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_superiorfrontal	JTI_Brain_Anterior_cingulate_cortex_BA24	7.08328589092524	1.72795591720885e-07
ENSG00000105668	UPK1A	aparc-Desikan_rh_thickness_superiorfrontal	JTI_Brain_Anterior_cingulate_cortex_BA24	5.82369854343598	0.000111705529183622
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_superiorparietal	JTI_Brain_Anterior_cingulate_cortex_BA24	4.44255302927911	0.0186023162145349
ENSG00000105668	UPK1A	aparc-Desikan_rh_volume_caudalmiddlefrontal	JTI_Brain_Anterior_cingulate_cortex_BA24	4.82996684405672	0.0055342356255162
ENSG00000011590	ZBTB32	aparc-Desikan_rh_volume_frontalpole	JTI_Brain_Anterior_cingulate_cortex_BA24	4.69825992548787	0.00860318475464296
ENSG00000011590	ZBTB32	aparc-Desikan_rh_volume_lateralorbitofrontal	JTI_Brain_Anterior_cingulate_cortex_BA24	4.37095343813099	0.022593838162184
ENSG00000105668	UPK1A	aparc-Desikan_rh_volume_parsopercularis	JTI_Brain_Anterior_cingulate_cortex_BA24	4.16378873512092	0.0387485859175509
ENSG00000011590	ZBTB32	aparc-Desikan_rh_volume_precentral	JTI_Brain_Anterior_cingulate_cortex_BA24	4.2129781488759	0.034263706471589
ENSG00000105668	UPK1A	aparc-Desikan_rh_volume_precentral	JTI_Brain_Anterior_cingulate_cortex_BA24	4.12707820639093	0.0421230969858104
ENSG00000011590	ZBTB32	aparc-Desikan_rh_volume_rostralmiddlefrontal	JTI_Brain_Anterior_cingulate_cortex_BA24	5.32574583286405	0.000931528272628512
ENSG00000105668	UPK1A	aparc-Desikan_rh_volume_superiorfrontal	JTI_Brain_Anterior_cingulate_cortex_BA24	5.7595412295685	0.000150585202069784
ENSG00000011590	ZBTB32	aparc-Desikan_rh_volume_superiorfrontal	JTI_Brain_Anterior_cingulate_cortex_BA24	5.28926590263691	0.00107035376993519
ENSG00000105668	UPK1A	aparc-Desikan_rh_volume_superiorparietal	JTI_Brain_Anterior_cingulate_cortex_BA24	4.18504696524503	0.0368417391629452
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_frontalpole	JTI_Brain_Caudate_basal_ganglia	5.92280973254835	7.24900989519017e-05
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_GlobalMeanThickness	JTI_Brain_Caudate_basal_ganglia	4.44876486863381	0.0183131877457849
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_lateralorbitofrontal	JTI_Brain_Caudate_basal_ganglia	5.05534433727751	0.00255371750253853
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_parsopercularis	JTI_Brain_Caudate_basal_ganglia	5.5068271900456	0.000438711045734513
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_precuneus	JTI_Brain_Caudate_basal_ganglia	5.0117474323342	0.00297264779765497
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_rostralmiddlefrontal	JTI_Brain_Caudate_basal_ganglia	5.78682268830543	0.000132748886846799
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_superiorfrontal	JTI_Brain_Caudate_basal_ganglia	6.71770477606485	1.2050946682856e-06
ENSG00000011590	ZBTB32	aparc-Desikan_lh_volume_frontalpole	JTI_Brain_Caudate_basal_ganglia	5.67389497544969	0.000218369448277325
ENSG00000011590	ZBTB32	aparc-Desikan_lh_volume_rostralmiddlefrontal	JTI_Brain_Caudate_basal_ganglia	5.53312902793393	0.00039837471185882
ENSG00000011590	ZBTB32	aparc-Desikan_lh_volume_superiorfrontal	JTI_Brain_Caudate_basal_ganglia	5.60979539092474	0.000290038715983582
ENSG00000188130	MAPK12	aparc-Desikan_rh_area_inferiorparietal	JTI_Brain_Caudate_basal_ganglia	-4.11482957626208	0.0432173348195823
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_caudalmiddlefrontal	JTI_Brain_Caudate_basal_ganglia	5.30187864713097	0.00101795724787456
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_entorhinal	JTI_Brain_Caudate_basal_ganglia	4.98800598279541	0.00322456445321894
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_frontalpole	JTI_Brain_Caudate_basal_ganglia	4.48085095819062	0.016676042845349
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_GlobalMeanThickness	JTI_Brain_Caudate_basal_ganglia	5.34049601274265	0.000879825694853212
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_inferiorparietal	JTI_Brain_Caudate_basal_ganglia	4.57229971488753	0.0127561068993467
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_lateralorbitofrontal	JTI_Brain_Caudate_basal_ganglia	4.95917990158452	0.00353986272731809
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_medialorbitofrontal	JTI_Brain_Caudate_basal_ganglia	5.0661100915407	0.00245239380165709
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_paracentral	JTI_Brain_Caudate_basal_ganglia	5.16403323218839	0.00171944401578414
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_parsorbitalis	JTI_Brain_Caudate_basal_ganglia	4.7145515973849	0.00815320715668054
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_parstriangularis	JTI_Brain_Caudate_basal_ganglia	4.24693400764014	0.0314311372612684
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_precuneus	JTI_Brain_Caudate_basal_ganglia	4.88020113948501	0.00465290697108066
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_rostralmiddlefrontal	JTI_Brain_Caudate_basal_ganglia	6.59630969379923	2.25876847614376e-06
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_superiorfrontal	JTI_Brain_Caudate_basal_ganglia	7.00231234059866	2.82480121252945e-07
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_superiorparietal	JTI_Brain_Caudate_basal_ganglia	4.38483515420801	0.0218335255864334
ENSG00000011590	ZBTB32	aparc-Desikan_rh_volume_frontalpole	JTI_Brain_Caudate_basal_ganglia	4.61488416148776	0.0112969321546613
ENSG00000011590	ZBTB32	aparc-Desikan_rh_volume_lateralorbitofrontal	JTI_Brain_Caudate_basal_ganglia	4.17196889367501	0.0379852494131406
ENSG00000011590	ZBTB32	aparc-Desikan_rh_volume_precentral	JTI_Brain_Caudate_basal_ganglia	4.25073767911433	0.0310965878652664
ENSG00000011590	ZBTB32	aparc-Desikan_rh_volume_rostralmiddlefrontal	JTI_Brain_Caudate_basal_ganglia	4.88198331299399	0.00462376366791512
ENSG00000011590	ZBTB32	aparc-Desikan_rh_volume_superiorfrontal	JTI_Brain_Caudate_basal_ganglia	5.50879816678223	0.00043528364897077
ENSG00000115306	SPTBN1	aparc-Desikan_lh_area_bankssts	JTI_Brain_Cerebellar_Hemisphere	4.06011124915126	0.0493178526899518
ENSG00000115306	SPTBN1	aparc-Desikan_lh_area_cuneus	JTI_Brain_Cerebellar_Hemisphere	-5.20016160799174	0.00150920441429125
ENSG00000115306	SPTBN1	aparc-Desikan_lh_area_inferiorparietal	JTI_Brain_Cerebellar_Hemisphere	5.09916638852341	0.00218039914798828
ENSG00000115306	SPTBN1	aparc-Desikan_lh_area_pericalcarine	JTI_Brain_Cerebellar_Hemisphere	-4.80748343752054	0.00598580340341147
ENSG00000105668	UPK1A	aparc-Desikan_lh_thickness_frontalpole	JTI_Brain_Cerebellar_Hemisphere	5.51460604376627	0.00042651890755584
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_frontalpole	JTI_Brain_Cerebellar_Hemisphere	5.23676326084641	0.00130381323277321
ENSG00000105668	UPK1A	aparc-Desikan_lh_thickness_GlobalMeanThickness	JTI_Brain_Cerebellar_Hemisphere	4.5761052016046	0.0126187110442866
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_GlobalMeanThickness	JTI_Brain_Cerebellar_Hemisphere	4.09518756228868	0.0452577245895682
ENSG00000197381	ADARB1	aparc-Desikan_lh_thickness_isthmuscingulate	JTI_Brain_Cerebellar_Hemisphere	4.42718257290358	0.0193958181352542
ENSG00000105668	UPK1A	aparc-Desikan_lh_thickness_lateralorbitofrontal	JTI_Brain_Cerebellar_Hemisphere	4.98187912451097	0.0032925897407971
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_lateralorbitofrontal	JTI_Brain_Cerebellar_Hemisphere	4.89513153000737	0.00440750797673182
ENSG00000105668	UPK1A	aparc-Desikan_lh_thickness_parsopercularis	JTI_Brain_Cerebellar_Hemisphere	5.62283322452595	0.000272258186928424
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_parsopercularis	JTI_Brain_Cerebellar_Hemisphere	4.69928617141487	0.00857395432282774
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_precuneus	JTI_Brain_Cerebellar_Hemisphere	5.04413562657609	0.00265959946931045
ENSG00000105668	UPK1A	aparc-Desikan_lh_thickness_precuneus	JTI_Brain_Cerebellar_Hemisphere	4.88795351096153	0.00452292067390077
ENSG00000105668	UPK1A	aparc-Desikan_lh_thickness_rostralmiddlefrontal	JTI_Brain_Cerebellar_Hemisphere	5.68823001897545	0.000204827029179157
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_rostralmiddlefrontal	JTI_Brain_Cerebellar_Hemisphere	4.78978889726221	0.00638535089513893
ENSG00000105668	UPK1A	aparc-Desikan_lh_thickness_superiorfrontal	JTI_Brain_Cerebellar_Hemisphere	6.37159319563563	7.34047338920588e-06
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_superiorfrontal	JTI_Brain_Cerebellar_Hemisphere	6.27259327307697	1.22288324197457e-05
ENSG00000116062	MSH6	aparc-Desikan_lh_thickness_superiortemporal	JTI_Brain_Cerebellar_Hemisphere	4.4641665060501	0.0175036751708751
ENSG00000115306	SPTBN1	aparc-Desikan_lh_volume_cuneus	JTI_Brain_Cerebellar_Hemisphere	-5.96873758536457	5.79351927361955e-05
ENSG00000105668	UPK1A	aparc-Desikan_lh_volume_frontalpole	JTI_Brain_Cerebellar_Hemisphere	6.11070781930375	2.86617621173543e-05
ENSG00000011590	ZBTB32	aparc-Desikan_lh_volume_frontalpole	JTI_Brain_Cerebellar_Hemisphere	4.83418869860294	0.00545283615580918
ENSG00000115306	SPTBN1	aparc-Desikan_lh_volume_inferiorparietal	JTI_Brain_Cerebellar_Hemisphere	4.14849074327469	0.0401204946257206
ENSG00000115306	SPTBN1	aparc-Desikan_lh_volume_pericalcarine	JTI_Brain_Cerebellar_Hemisphere	-5.49696934503698	0.000454598124618838
ENSG00000105668	UPK1A	aparc-Desikan_lh_volume_precentral	JTI_Brain_Cerebellar_Hemisphere	4.57975262741784	0.0124939392281093
ENSG00000105668	UPK1A	aparc-Desikan_lh_volume_rostralmiddlefrontal	JTI_Brain_Cerebellar_Hemisphere	5.97008032721264	5.76238023280253e-05
ENSG00000011590	ZBTB32	aparc-Desikan_lh_volume_rostralmiddlefrontal	JTI_Brain_Cerebellar_Hemisphere	5.07975815750332	0.00233032138318532
ENSG00000105668	UPK1A	aparc-Desikan_lh_volume_superiorfrontal	JTI_Brain_Cerebellar_Hemisphere	5.40630786265477	0.000668566118055418
ENSG00000011590	ZBTB32	aparc-Desikan_lh_volume_superiorfrontal	JTI_Brain_Cerebellar_Hemisphere	5.15636885393997	0.00176128966505278
ENSG00000116062	MSH6	aparc-Desikan_lh_volume_superiortemporal	JTI_Brain_Cerebellar_Hemisphere	4.67924386809267	0.00920339741583928
ENSG00000006432	MAP3K9	aparc-Desikan_rh_area_bankssts	JTI_Brain_Cerebellar_Hemisphere	-4.201192719111	0.0352717526912013
ENSG00000115306	SPTBN1	aparc-Desikan_rh_area_pericalcarine	JTI_Brain_Cerebellar_Hemisphere	-4.57484681524116	0.0126628151955697
ENSG00000162989	KCNJ3	aparc-Desikan_rh_area_superiorfrontal	JTI_Brain_Cerebellar_Hemisphere	4.05816452599054	0.0495744902763329
