id,time,value
sub-005_rh_volume_superiorfrontal,17,740.2182198660714
sub-005_rh_volume_superiorfrontal,18,745.2097249348958
sub-005_rh_volume_superiorfrontal,19,752.8243332635789
sub-005_rh_volume_superiorfrontal,20,745.8960315522694
sub-005_rh_volume_superiorfrontal,21,752.5853905087425
sub-005_rh_volume_superiorfrontal,22,748.5451468331473
sub-005_rh_volume_superiorfrontal,23,744.1716668991816
sub-005_rh_volume_superiorfrontal,24,737.573351469494
sub-005_rh_volume_superiorfrontal,25,738.4355817522321
sub-005_rh_volume_superiorfrontal,26,734.4036225818452
sub-005_rh_volume_superiorfrontal,27,738.646553548177
sub-005_rh_volume_superiorfrontal,28,736.3475696382069
sub-005_rh_volume_superiorfrontal,29,741.6599161783854
sub-005_rh_volume_superiorfrontal,30,747.0420212518601
sub-005_rh_volume_superiorfrontal,31,752.5157790411087
sub-005_rh_volume_superiorfrontal,32,747.4864484514509
sub-005_rh_volume_superiorfrontal,33,750.8062459309896
sub-005_rh_volume_superiorfrontal,34,748.9649251302084
sub-005_rh_volume_superiorfrontal,35,749.9621645972842
sub-005_rh_volume_superiorfrontal,36,752.5306100027901
sub-005_rh_volume_superiorfrontal,37,750.6291253952753
sub-005_rh_volume_superiorfrontal,38,749.4319800967262
sub-005_rh_volume_superiorfrontal,39,746.8433936709449
sub-005_rh_volume_superiorfrontal,40,744.6792962937128
sub-005_rh_volume_superiorfrontal,41,738.1301234654018
sub-005_rh_volume_superiorfrontal,42,742.3382521856399
sub-005_rh_volume_superiorfrontal,43,739.8466575985863
sub-005_rh_volume_superiorfrontal,44,739.7315051850818
sub-005_lh_volume_rostralmiddlefrontal,0,666.1095971679688
sub-005_lh_volume_rostralmiddlefrontal,1,661.2324145507813
sub-005_lh_volume_rostralmiddlefrontal,2,670.3294580078125
sub-005_lh_volume_rostralmiddlefrontal,3,660.9676489257813
sub-005_lh_volume_rostralmiddlefrontal,4,677.4089184570313
sub-005_lh_volume_rostralmiddlefrontal,5,659.7094970703125
sub-005_lh_volume_rostralmiddlefrontal,6,656.0076708984375
sub-005_lh_volume_rostralmiddlefrontal,7,661.415615234375
sub-005_lh_volume_rostralmiddlefrontal,8,654.9978344726562
sub-005_lh_volume_rostralmiddlefrontal,9,654.3779370117187
sub-005_lh_volume_rostralmiddlefrontal,10,654.6325537109375
sub-005_lh_volume_rostralmiddlefrontal,11,666.4242407226562
sub-005_lh_volume_rostralmiddlefrontal,12,664.9777612304688
sub-005_lh_volume_rostralmiddlefrontal,13,675.6300244140625
sub-005_lh_volume_rostralmiddlefrontal,14,677.52244140625
sub-005_lh_volume_rostralmiddlefrontal,15,683.6973413085938
sub-005_lh_volume_rostralmiddlefrontal,16,689.0097924804687
sub-005_lh_volume_rostralmiddlefrontal,17,684.5462133789063
sub-005_lh_volume_rostralmiddlefrontal,18,688.2963549804688
sub-005_lh_volume_rostralmiddlefrontal,19,701.2425903320312
sub-005_lh_volume_rostralmiddlefrontal,20,691.8131396484375
sub-005_lh_volume_rostralmiddlefrontal,21,694.0446459960938
sub-005_lh_volume_rostralmiddlefrontal,22,695.1347143554688
sub-005_lh_volume_rostralmiddlefrontal,23,691.2592724609375
sub-005_lh_volume_rostralmiddlefrontal,24,687.9377905273437
sub-005_lh_volume_rostralmiddlefrontal,25,689.5194091796875
sub-005_lh_volume_rostralmiddlefrontal,26,686.2930541992188
sub-005_lh_volume_rostralmiddlefrontal,27,687.2891943359375
sub-005_lh_volume_rostralmiddlefrontal,28,681.2670483398438
sub-005_lh_volume_rostralmiddlefrontal,29,686.6029956054688
sub-005_lh_volume_rostralmiddlefrontal,30,689.8061865234375
sub-005_lh_volume_rostralmiddlefrontal,31,684.2161010742187
sub-005_lh_volume_rostralmiddlefrontal,32,689.4074609375
sub-005_lh_volume_rostralmiddlefrontal,33,685.8562158203125
sub-005_lh_volume_rostralmiddlefrontal,34,689.8540649414062
sub-005_lh_volume_rostralmiddlefrontal,35,695.2010913085937
sub-005_lh_volume_rostralmiddlefrontal,36,694.3513623046875
sub-005_lh_volume_rostralmiddlefrontal,37,697.8740869140624
sub-005_lh_volume_rostralmiddlefrontal,38,697.887119140625
sub-005_lh_volume_rostralmiddlefrontal,39,689.4213110351562
sub-005_lh_volume_rostralmiddlefrontal,40,685.5024072265625
sub-005_lh_volume_rostralmiddlefrontal,41,685.4345263671875
sub-005_lh_volume_rostralmiddlefrontal,42,696.139248046875
sub-005_lh_volume_rostralmiddlefrontal,43,683.0515869140625
sub-005_lh_volume_rostralmiddlefrontal,44,685.045341796875
sub-005_lh_volume_superiorfrontal,0,729.1091454547385
sub-005_lh_volume_superiorfrontal,1,729.5808715820312
sub-005_lh_volume_superiorfrontal,2,734.5960733164911
sub-005_lh_volume_superiorfrontal,3,737.7494931428329
sub-005_lh_volume_superiorfrontal,4,749.6914712657099
sub-005_lh_volume_superiorfrontal,5,737.9041880731997
sub-005_lh_volume_superiorfrontal,6,726.8179586659307
sub-005_lh_volume_superiorfrontal,7,729.3261108398438
sub-005_lh_volume_superiorfrontal,8,720.9304252292799
sub-005_lh_volume_superiorfrontal,9,719.2650796641474
sub-005_lh_volume_superiorfrontal,10,730.4290479577106
sub-005_lh_volume_superiorfrontal,11,724.6337492569634
sub-005_lh_volume_superiorfrontal,12,731.3024862538214
sub-005_lh_volume_superiorfrontal,13,745.3661140773607
sub-005_lh_volume_superiorfrontal,14,748.0262610394021
sub-005_lh_volume_superiorfrontal,15,745.3854449728261
sub-005_lh_volume_superiorfrontal,16,754.3377526324729
sub-005_lh_volume_superiorfrontal,17,745.9152606466542
sub-005_lh_volume_superiorfrontal,18,758.7688386336616
sub-005_lh_volume_superiorfrontal,19,761.0416737432065
sub-005_lh_volume_superiorfrontal,20,759.0394990340523
sub-005_lh_volume_superiorfrontal,21,756.3965626592221
sub-005_lh_volume_superiorfrontal,22,764.4763581649116
sub-005_lh_volume_superiorfrontal,23,756.8806006390115
sub-005_lh_volume_superiorfrontal,24,754.4323438561481
sub-005_lh_volume_superiorfrontal,25,755.0260580311651
sub-005_lh_volume_superiorfrontal,26,750.8694723378057
sub-005_lh_volume_superiorfrontal,27,751.2105102539062
sub-005_lh_volume_superiorfrontal,28,747.1848303753396
sub-005_lh_volume_superiorfrontal,29,744.6504582944124
sub-005_lh_volume_superiorfrontal,30,755.1875942064369
sub-005_lh_volume_superiorfrontal,31,756.5444787066916
sub-005_lh_volume_superiorfrontal,32,751.4659198263417
sub-005_lh_volume_superiorfrontal,33,761.1425250509511
sub-005_lh_volume_superiorfrontal,34,754.702160379161
sub-005_lh_volume_superiorfrontal,35,764.8075415569803
sub-005_lh_volume_superiorfrontal,36,763.538342019786
sub-005_lh_volume_superiorfrontal,37,771.8322050675102
sub-005_lh_volume_superiorfrontal,38,777.262743079144
sub-005_lh_volume_superiorfrontal,39,758.1864823051121
sub-005_lh_volume_superiorfrontal,40,759.6874708092731
sub-005_lh_volume_superiorfrontal,41,758.1762655506964
sub-005_lh_volume_superiorfrontal,42,765.8381758980129
sub-005_lh_volume_superiorfrontal,43,758.5578785771909
sub-005_lh_volume_superiorfrontal,44,758.0662138565727
sub-007_rh_volume_superiorfrontal,0,892.9275220561232
sub-007_rh_volume_superiorfrontal,1,874.8100919805022
sub-007_rh_volume_superiorfrontal,2,864.8897804195045
sub-007_rh_volume_superiorfrontal,3,860.0115241678352
sub-007_rh_volume_superiorfrontal,4,856.1211850419004
sub-007_rh_volume_superiorfrontal,5,860.1888772035256
sub-007_rh_volume_superiorfrontal,6,852.6390839927217
sub-007_rh_volume_superiorfrontal,7,853.982169387687
sub-007_rh_volume_superiorfrontal,8,842.846682035006
sub-007_rh_volume_superiorfrontal,9,826.8653027135083
sub-007_rh_volume_superiorfrontal,10,826.9769258417634
sub-007_rh_volume_superiorfrontal,11,846.6956875792936
sub-007_rh_volume_superiorfrontal,12,860.7403720953525
sub-007_rh_volume_superiorfrontal,13,861.3354200053419
sub-007_rh_volume_superiorfrontal,14,860.1810036683694
sub-007_rh_volume_superiorfrontal,15,852.9097472622864
sub-007_rh_volume_superiorfrontal,16,857.8085379315238
sub-007_rh_volume_superiorfrontal,17,853.0744973207131
sub-007_rh_volume_superiorfrontal,18,838.6941549187032
sub-007_rh_volume_superiorfrontal,19,823.3581764677651
sub-007_rh_volume_superiorfrontal,20,835.9304999979133
sub-007_rh_volume_superiorfrontal,21,846.4899680634849
sub-007_rh_volume_superiorfrontal,22,854.2318762102698
sub-007_rh_volume_superiorfrontal,23,862.5863991761819
sub-007_rh_volume_superiorfrontal,24,851.453121348324
sub-007_rh_volume_superiorfrontal,25,841.3805912376469
sub-007_rh_volume_superiorfrontal,26,836.0648908044537
sub-007_rh_volume_superiorfrontal,27,843.7493536533453
sub-007_rh_volume_superiorfrontal,28,845.7681952582466
sub-007_rh_volume_superiorfrontal,29,847.0577256944445
sub-007_rh_volume_superiorfrontal,30,853.2777417826857
sub-007_rh_volume_superiorfrontal,31,846.2531219221588
sub-007_rh_volume_superiorfrontal,32,848.6463508279915
sub-007_rh_volume_superiorfrontal,33,826.9062891251002
sub-007_rh_volume_superiorfrontal,34,819.8065240322015
sub-007_rh_volume_superiorfrontal,35,830.4685442019731
sub-007_rh_volume_superiorfrontal,36,828.20213278746
sub-007_rh_volume_superiorfrontal,37,821.1479807796642
sub-007_rh_volume_superiorfrontal,38,818.8087752904647
sub-007_rh_volume_superiorfrontal,39,814.3740899501703
sub-007_rh_volume_superiorfrontal,40,813.0987940079127
sub-007_rh_volume_superiorfrontal,41,830.448492066473
sub-007_rh_volume_superiorfrontal,42,850.4022028996394
sub-007_rh_volume_superiorfrontal,43,862.4860052125067
sub-007_rh_volume_superiorfrontal,44,869.3578026926416
sub-007_lh_volume_rostralmiddlefrontal,0,968.5233154296876
sub-007_lh_volume_rostralmiddlefrontal,1,969.308135986328
sub-007_lh_volume_rostralmiddlefrontal,2,962.9933166503906
sub-007_lh_volume_rostralmiddlefrontal,3,971.410888671875
sub-007_lh_volume_rostralmiddlefrontal,4,970.4704284667968
sub-007_lh_volume_rostralmiddlefrontal,5,964.6539916992188
sub-007_lh_volume_rostralmiddlefrontal,6,976.3380737304688
sub-007_lh_volume_rostralmiddlefrontal,7,953.126708984375
sub-007_lh_volume_rostralmiddlefrontal,8,964.4295654296876
sub-007_lh_volume_rostralmiddlefrontal,9,944.7174987792968
sub-007_lh_volume_rostralmiddlefrontal,10,955.43701171875
sub-007_lh_volume_rostralmiddlefrontal,11,956.8700561523438
sub-007_lh_volume_rostralmiddlefrontal,12,945.0032348632812
sub-007_lh_volume_rostralmiddlefrontal,13,940.2050170898438
sub-007_lh_volume_rostralmiddlefrontal,14,912.1691589355468
sub-007_lh_volume_rostralmiddlefrontal,15,907.4884033203124
sub-007_lh_volume_rostralmiddlefrontal,16,951.863037109375
sub-007_lh_volume_rostralmiddlefrontal,17,914.8814086914062
sub-007_lh_volume_rostralmiddlefrontal,18,922.7845153808594
sub-007_lh_volume_rostralmiddlefrontal,19,903.965576171875
sub-007_lh_volume_rostralmiddlefrontal,20,911.915069580078
sub-007_lh_volume_rostralmiddlefrontal,21,924.5715026855468
sub-007_lh_volume_rostralmiddlefrontal,22,928.618621826172
sub-007_lh_volume_rostralmiddlefrontal,23,924.2195129394532
sub-007_lh_volume_rostralmiddlefrontal,24,919.4835815429688
sub-007_lh_volume_rostralmiddlefrontal,25,918.5907592773438
sub-007_lh_volume_rostralmiddlefrontal,26,924.297332763672
sub-007_lh_volume_rostralmiddlefrontal,27,920.9797973632812
sub-007_lh_volume_rostralmiddlefrontal,28,903.074951171875
sub-007_lh_volume_rostralmiddlefrontal,29,917.5794677734376
sub-007_lh_volume_rostralmiddlefrontal,30,913.7410278320312
sub-007_lh_volume_rostralmiddlefrontal,31,920.9757385253906
sub-007_lh_volume_rostralmiddlefrontal,32,919.1904296875
sub-007_lh_volume_rostralmiddlefrontal,33,917.2064819335938
sub-007_lh_volume_rostralmiddlefrontal,34,927.2147521972656
sub-007_lh_volume_rostralmiddlefrontal,35,929.5495300292968
sub-007_lh_volume_rostralmiddlefrontal,36,924.3680725097656
sub-007_lh_volume_rostralmiddlefrontal,37,895.9153442382812
sub-007_lh_volume_rostralmiddlefrontal,38,912.1632690429688
sub-007_lh_volume_rostralmiddlefrontal,39,896.8525085449219
sub-007_lh_volume_rostralmiddlefrontal,40,902.7951354980468
sub-007_lh_volume_rostralmiddlefrontal,41,917.1544799804688
sub-007_lh_volume_rostralmiddlefrontal,42,905.8185424804688
sub-007_lh_volume_rostralmiddlefrontal,43,910.8018798828124
sub-007_lh_volume_rostralmiddlefrontal,44,908.483856201172
sub-007_lh_volume_superiorfrontal,0,983.9995596749442
sub-007_lh_volume_superiorfrontal,1,981.385031563895
sub-007_lh_volume_superiorfrontal,2,981.0474330357144
sub-007_lh_volume_superiorfrontal,3,982.190920148577
sub-007_lh_volume_superiorfrontal,4,983.2588718959264
sub-007_lh_volume_superiorfrontal,5,974.5820813860212
sub-007_lh_volume_superiorfrontal,6,975.9135981968471
sub-007_lh_volume_superiorfrontal,7,975.9366084507534
sub-007_lh_volume_superiorfrontal,8,969.9718322753906
sub-007_lh_volume_superiorfrontal,9,969.1098175048828
sub-007_lh_volume_superiorfrontal,10,970.7525242396764
sub-007_lh_volume_superiorfrontal,11,976.7693219866072
sub-007_lh_volume_superiorfrontal,12,977.5880671909878
sub-007_lh_volume_superiorfrontal,13,982.8299952915736
sub-007_lh_volume_superiorfrontal,14,982.0489087785992
sub-007_lh_volume_superiorfrontal,15,977.0961587088448
sub-007_lh_volume_superiorfrontal,16,969.9426858084544
sub-007_lh_volume_superiorfrontal,17,973.4719761439732
sub-007_lh_volume_superiorfrontal,18,971.577634538923
sub-007_lh_volume_superiorfrontal,19,969.7885262625558
sub-007_lh_volume_superiorfrontal,20,975.2249494280134
sub-007_lh_volume_superiorfrontal,21,976.3368268694196
sub-007_lh_volume_superiorfrontal,22,970.7999049595423
sub-007_lh_volume_superiorfrontal,23,967.121568952288
sub-007_lh_volume_superiorfrontal,24,975.6575448172432
sub-007_lh_volume_superiorfrontal,25,978.7793208530971
sub-007_lh_volume_superiorfrontal,26,978.3505118233816
sub-007_lh_volume_superiorfrontal,27,982.8617270333426
sub-007_lh_volume_superiorfrontal,28,985.0777042933872
sub-007_lh_volume_superiorfrontal,29,986.2774353027344
sub-007_lh_volume_superiorfrontal,30,980.2048993791852
sub-007_lh_volume_superiorfrontal,31,980.7408403669084
sub-007_lh_volume_superiorfrontal,32,979.4554988316128
sub-007_lh_volume_superiorfrontal,33,972.7888924734932
sub-007_lh_volume_superiorfrontal,34,973.1326032366072
sub-007_lh_volume_superiorfrontal,35,974.2845720563616
sub-007_lh_volume_superiorfrontal,36,973.1814989362445
sub-007_lh_volume_superiorfrontal,37,973.0436662946428
sub-007_lh_volume_superiorfrontal,38,970.8609640938896
sub-007_lh_volume_superiorfrontal,39,974.872545514788
sub-007_lh_volume_superiorfrontal,40,976.0442875453404
sub-007_lh_volume_superiorfrontal,41,979.6110534667968
sub-007_lh_volume_superiorfrontal,42,982.2956412179128
sub-007_lh_volume_superiorfrontal,43,979.8015834263392
sub-007_lh_volume_superiorfrontal,44,976.7088971819196
sub-009_rh_volume_superiorfrontal,0,700.7284871419271
sub-009_rh_volume_superiorfrontal,1,703.1595102945963
sub-009_rh_volume_superiorfrontal,2,701.7886927286784
sub-009_rh_volume_superiorfrontal,3,707.5635396321615
sub-009_rh_volume_superiorfrontal,4,698.3514856974284
sub-009_rh_volume_superiorfrontal,5,698.8088958740234
sub-009_rh_volume_superiorfrontal,6,705.2325291951497
sub-009_rh_volume_superiorfrontal,7,704.7232955932617
sub-009_rh_volume_superiorfrontal,8,705.7149871826172
sub-009_rh_volume_superiorfrontal,9,705.6169606526693
sub-009_rh_volume_superiorfrontal,10,704.9860855102539
sub-009_rh_volume_superiorfrontal,11,702.5470784505209
sub-009_rh_volume_superiorfrontal,12,705.8675776163738
sub-009_rh_volume_superiorfrontal,13,705.4147771199545
sub-009_rh_volume_superiorfrontal,14,704.8721252441406
sub-009_rh_volume_superiorfrontal,15,708.6388687133789
sub-009_rh_volume_superiorfrontal,16,710.4515350341796
sub-009_rh_volume_superiorfrontal,17,702.8185938517253
sub-009_rh_volume_superiorfrontal,18,707.5274561564128
sub-009_rh_volume_superiorfrontal,19,707.6493092854818
sub-009_rh_volume_superiorfrontal,20,707.2271901448568
sub-009_rh_volume_superiorfrontal,21,705.9875935872395
sub-009_rh_volume_superiorfrontal,22,707.9040766398113
sub-009_rh_volume_superiorfrontal,23,709.8365763346354
sub-009_rh_volume_superiorfrontal,24,701.8152089436849
sub-009_rh_volume_superiorfrontal,25,702.302377319336
sub-009_rh_volume_superiorfrontal,26,704.1616694132487
sub-009_rh_volume_superiorfrontal,27,704.840559387207
sub-009_rh_volume_superiorfrontal,28,703.5405364990235
sub-009_rh_volume_superiorfrontal,29,705.2878229777018
sub-009_rh_volume_superiorfrontal,30,707.4788080851237
sub-009_rh_volume_superiorfrontal,31,699.9830998738606
sub-009_rh_volume_superiorfrontal,32,708.7890223185221
sub-009_rh_volume_superiorfrontal,33,704.1044021606446
sub-009_rh_volume_superiorfrontal,34,706.2806259155274
sub-009_rh_volume_superiorfrontal,35,706.8992299397786
sub-009_rh_volume_superiorfrontal,36,704.7893890380859
sub-009_rh_volume_superiorfrontal,37,705.0725479125977
sub-009_rh_volume_superiorfrontal,38,709.5639048258464
sub-009_rh_volume_superiorfrontal,39,709.7868296305338
sub-009_rh_volume_superiorfrontal,40,698.8323598225911
sub-009_rh_volume_superiorfrontal,41,704.3461675008137
sub-009_rh_volume_superiorfrontal,42,706.989225769043
sub-009_rh_volume_superiorfrontal,43,712.0822194417318
sub-009_rh_volume_superiorfrontal,44,704.5805241902669
sub-009_lh_volume_rostralmiddlefrontal,0,607.9439962418353
sub-009_lh_volume_rostralmiddlefrontal,1,591.8731454317686
sub-009_lh_volume_rostralmiddlefrontal,2,591.7472279032722
sub-009_lh_volume_rostralmiddlefrontal,3,583.5831518954918
sub-009_lh_volume_rostralmiddlefrontal,4,594.204864001665
sub-009_lh_volume_rostralmiddlefrontal,5,591.3182092885502
sub-009_lh_volume_rostralmiddlefrontal,6,582.2534064621221
sub-009_lh_volume_rostralmiddlefrontal,7,590.8479128978291
sub-009_lh_volume_rostralmiddlefrontal,8,589.6068405401511
sub-009_lh_volume_rostralmiddlefrontal,9,583.4256616811283
sub-009_lh_volume_rostralmiddlefrontal,10,588.4187617067431
sub-009_lh_volume_rostralmiddlefrontal,11,590.3820790775487
sub-009_lh_volume_rostralmiddlefrontal,12,581.9153392353996
sub-009_lh_volume_rostralmiddlefrontal,13,582.0349291191726
sub-009_lh_volume_rostralmiddlefrontal,14,588.1367642762231
sub-009_lh_volume_rostralmiddlefrontal,15,582.3347808337602
sub-009_lh_volume_rostralmiddlefrontal,16,584.8886373551165
sub-009_lh_volume_rostralmiddlefrontal,17,586.5418706174756
sub-009_lh_volume_rostralmiddlefrontal,18,582.0849529328893
sub-009_lh_volume_rostralmiddlefrontal,19,583.4615258388832
sub-009_lh_volume_rostralmiddlefrontal,20,593.8470879226435
sub-009_lh_volume_rostralmiddlefrontal,21,579.8207452492636
sub-009_lh_volume_rostralmiddlefrontal,22,587.2624111488217
sub-009_lh_volume_rostralmiddlefrontal,23,593.7030719694544
sub-009_lh_volume_rostralmiddlefrontal,24,586.0862661893251
sub-009_lh_volume_rostralmiddlefrontal,25,593.9793385990331
sub-009_lh_volume_rostralmiddlefrontal,26,580.4841363625449
sub-009_lh_volume_rostralmiddlefrontal,27,580.7368794425589
sub-009_lh_volume_rostralmiddlefrontal,28,582.7001497862769
sub-009_lh_volume_rostralmiddlefrontal,29,572.8264425308978
sub-009_lh_volume_rostralmiddlefrontal,30,576.3240731661436
sub-009_lh_volume_rostralmiddlefrontal,31,592.7457270387744
sub-009_lh_volume_rostralmiddlefrontal,32,583.957392958344
sub-009_lh_volume_rostralmiddlefrontal,33,577.9216828893443
sub-009_lh_volume_rostralmiddlefrontal,34,587.9255991451075
sub-009_lh_volume_rostralmiddlefrontal,35,587.8479744332735
sub-009_lh_volume_rostralmiddlefrontal,36,580.4036690133516
sub-009_lh_volume_rostralmiddlefrontal,37,581.4351811643506
sub-009_lh_volume_rostralmiddlefrontal,38,579.0917528496414
sub-009_lh_volume_rostralmiddlefrontal,39,591.1191071056929
sub-009_lh_volume_rostralmiddlefrontal,40,587.3245769563268
sub-009_lh_volume_rostralmiddlefrontal,41,571.3915085089011
sub-009_lh_volume_rostralmiddlefrontal,42,582.5409996157787
sub-009_lh_volume_rostralmiddlefrontal,43,589.4373319031762
sub-009_lh_volume_rostralmiddlefrontal,44,579.3416948162142
sub-009_lh_volume_superiorfrontal,0,688.0327853498787
sub-009_lh_volume_superiorfrontal,1,676.4133153455011
sub-009_lh_volume_superiorfrontal,2,672.655201879041
sub-009_lh_volume_superiorfrontal,3,675.3308600063982
sub-009_lh_volume_superiorfrontal,4,674.0476332039668
sub-009_lh_volume_superiorfrontal,5,674.2756279254781
sub-009_lh_volume_superiorfrontal,6,668.4839656435211
sub-009_lh_volume_superiorfrontal,7,671.9781846671269
sub-009_lh_volume_superiorfrontal,8,673.2884190000336
sub-009_lh_volume_superiorfrontal,9,670.7851762442754
sub-009_lh_volume_superiorfrontal,10,670.0131299249057
sub-009_lh_volume_superiorfrontal,11,671.346903044602
sub-009_lh_volume_superiorfrontal,12,670.5319650584254
sub-009_lh_volume_superiorfrontal,13,670.197030692265
sub-009_lh_volume_superiorfrontal,14,674.5657464389143
sub-009_lh_volume_superiorfrontal,15,671.8072054632779
sub-009_lh_volume_superiorfrontal,16,671.3627253565295
sub-009_lh_volume_superiorfrontal,17,673.0475069243332
sub-009_lh_volume_superiorfrontal,18,670.2413040687298
sub-009_lh_volume_superiorfrontal,19,671.7657383885877
sub-009_lh_volume_superiorfrontal,20,673.8303417337352
sub-009_lh_volume_superiorfrontal,21,672.4110094267746
sub-009_lh_volume_superiorfrontal,22,672.7603688733332
sub-009_lh_volume_superiorfrontal,23,674.409049987793
sub-009_lh_volume_superiorfrontal,24,670.5925671807651
sub-009_lh_volume_superiorfrontal,25,670.5002509807719
sub-009_lh_volume_superiorfrontal,26,668.1891987241547
sub-009_lh_volume_superiorfrontal,27,670.2631454467773
sub-009_lh_volume_superiorfrontal,28,671.680374671673
sub-009_lh_volume_superiorfrontal,29,669.7070599260002
sub-009_lh_volume_superiorfrontal,30,671.0007818813982
sub-009_lh_volume_superiorfrontal,31,676.7781714077654
sub-009_lh_volume_superiorfrontal,32,675.2021868475553
sub-009_lh_volume_superiorfrontal,33,670.3623402036469
sub-009_lh_volume_superiorfrontal,34,674.4937365301724
sub-009_lh_volume_superiorfrontal,35,673.5340078945818
sub-009_lh_volume_superiorfrontal,36,669.720143285291
sub-009_lh_volume_superiorfrontal,37,670.3617369553139
sub-009_lh_volume_superiorfrontal,38,671.4416527583681
sub-009_lh_volume_superiorfrontal,39,672.4689962452856
sub-009_lh_volume_superiorfrontal,40,668.704529334759
sub-009_lh_volume_superiorfrontal,41,668.5367260636955
sub-009_lh_volume_superiorfrontal,42,670.6878449012494
sub-009_lh_volume_superiorfrontal,43,673.7942018180058
sub-009_lh_volume_superiorfrontal,44,669.1101121573613
sub-010_rh_volume_superiorfrontal,0,711.1963790299056
sub-010_rh_volume_superiorfrontal,1,702.3832282524604
sub-010_rh_volume_superiorfrontal,2,716.5483691723316
sub-010_rh_volume_superiorfrontal,3,691.4765561586851
sub-010_rh_volume_superiorfrontal,4,697.4910516119622
sub-010_rh_volume_superiorfrontal,5,687.7703805898691
sub-010_rh_volume_superiorfrontal,6,692.5216345848975
sub-010_rh_volume_superiorfrontal,7,699.7981258243709
sub-010_rh_volume_superiorfrontal,8,699.3166713962307
sub-010_rh_volume_superiorfrontal,9,714.4259512765067
sub-010_rh_volume_superiorfrontal,10,687.671228978541
sub-010_rh_volume_superiorfrontal,11,700.1148106958959
sub-010_rh_volume_superiorfrontal,12,705.8161450670912
sub-010_rh_volume_superiorfrontal,13,698.7775823419744
sub-010_rh_volume_superiorfrontal,14,701.8681478128805
sub-010_rh_volume_superiorfrontal,15,683.2673538009842
sub-010_rh_volume_superiorfrontal,16,715.3247886756798
sub-010_rh_volume_superiorfrontal,17,686.240344555347
sub-010_rh_volume_superiorfrontal,18,701.6053482650162
sub-010_rh_volume_superiorfrontal,19,705.7390322994876
sub-010_rh_volume_superiorfrontal,20,687.814904547357
sub-010_rh_volume_superiorfrontal,21,690.9805539614194
sub-010_rh_volume_superiorfrontal,22,699.8491734095982
sub-010_rh_volume_superiorfrontal,23,673.9380540723924
sub-010_rh_volume_superiorfrontal,24,697.1050141569856
sub-010_rh_volume_superiorfrontal,25,677.4499345259233
sub-010_rh_volume_superiorfrontal,26,685.1980424360795
sub-010_rh_volume_superiorfrontal,27,695.9614741337764
sub-010_rh_volume_superiorfrontal,28,728.2191962700385
sub-010_rh_volume_superiorfrontal,29,692.372859013545
sub-010_rh_volume_superiorfrontal,30,687.0212338930601
sub-010_rh_volume_superiorfrontal,31,723.5366206974178
sub-010_rh_volume_superiorfrontal,32,679.6936142165939
sub-010_rh_volume_superiorfrontal,33,728.5705621892756
sub-010_rh_volume_superiorfrontal,34,674.0334777832031
sub-010_rh_volume_superiorfrontal,35,732.7791855056564
sub-010_rh_volume_superiorfrontal,36,702.416015625
sub-010_rh_volume_superiorfrontal,37,710.3391561136617
sub-010_rh_volume_superiorfrontal,38,693.56478168438
sub-010_rh_volume_superiorfrontal,39,678.037478756595
sub-010_rh_volume_superiorfrontal,40,708.4431544712612
sub-010_rh_volume_superiorfrontal,41,676.0831726866883
sub-010_rh_volume_superiorfrontal,42,724.8065902908127
sub-010_rh_volume_superiorfrontal,43,672.5101334212662
sub-010_rh_volume_superiorfrontal,44,728.0099915343445
sub-010_lh_volume_rostralmiddlefrontal,0,677.210971239931
sub-010_lh_volume_rostralmiddlefrontal,1,677.8142461362092
sub-010_lh_volume_rostralmiddlefrontal,2,670.2500155431143
sub-010_lh_volume_rostralmiddlefrontal,3,676.0946279964091
sub-010_lh_volume_rostralmiddlefrontal,4,672.2596833602241
sub-010_lh_volume_rostralmiddlefrontal,5,675.9570339037025
sub-010_lh_volume_rostralmiddlefrontal,6,669.5625125103115
sub-010_lh_volume_rostralmiddlefrontal,7,668.8713943765771
sub-010_lh_volume_rostralmiddlefrontal,8,676.8173627201814
sub-010_lh_volume_rostralmiddlefrontal,9,672.4271956734035
sub-010_lh_volume_rostralmiddlefrontal,10,674.6464017311239
sub-010_lh_volume_rostralmiddlefrontal,11,669.6137816624612
sub-010_lh_volume_rostralmiddlefrontal,12,674.5352013629416
sub-010_lh_volume_rostralmiddlefrontal,13,674.3395969556725
sub-010_lh_volume_rostralmiddlefrontal,14,665.7138592263926
sub-010_lh_volume_rostralmiddlefrontal,15,671.2312273297991
sub-010_lh_volume_rostralmiddlefrontal,16,664.698652374078
sub-010_lh_volume_rostralmiddlefrontal,17,672.7696241295856
sub-010_lh_volume_rostralmiddlefrontal,18,669.2182863602727
sub-010_lh_volume_rostralmiddlefrontal,19,666.4233337781444
sub-010_lh_volume_rostralmiddlefrontal,20,670.2881151282269
sub-010_lh_volume_rostralmiddlefrontal,21,669.9218632478892
sub-010_lh_volume_rostralmiddlefrontal,22,668.3786666585792
sub-010_lh_volume_rostralmiddlefrontal,23,668.326557040955
sub-010_lh_volume_rostralmiddlefrontal,24,662.8921762786297
sub-010_lh_volume_rostralmiddlefrontal,25,667.9387210822254
sub-010_lh_volume_rostralmiddlefrontal,26,666.4527894961908
sub-010_lh_volume_rostralmiddlefrontal,27,665.6849581321574
