"","Gene","GSM2193391","GSM2193392","GSM2193395","GSM2193396","GSM2193439","GSM2193440","GSM2193441","GSM2193442","GSM2193488","GSM2193499","GSM2193540","GSM2193544","GSM2193577","GSM2193623","GSM2193653","GSM2193683","GSM2193684","GSM2193686","GSM2193719","GSM2193732","GSM2193733","GSM2193771","GSM2193773","GSM2193774","GSM2193778","GSM2193804","GSM2193823","GSM2193835","GSM2193836","GSM2193849","GSM2193859","GSM2193860","GSM2193861","GSM2193898","GSM2193904","GSM2193917","GSM2193927","GSM2193931","GSM2193933","GSM2193971","GSM2193977","GSM2193978","GSM2193998","GSM2194060","GSM2194077"
"4281","IGBP1",8.57522646146515,8.71553924281982,8.14504634878229,7.80506780465668,8.77716951534691,8.06742188691152,8.28041878986351,7.97453502597254,8.79339146536014,7.45364328136114,8.10985981975133,7.93036738646482,8.23292413698432,8.4747696971193,8.35902201751223,8.13393300188544,8.3746565264365,8.43109788960382,7.59212405468942,8.71160396315992,8.88209969175358,8.69742014340202,7.70148139809557,8.67746953913006,8.10428520808749,8.40163395987233,9.56648960129236,8.26893200283873,8.03432679573057,7.8527863655546,8.06000781639452,7.38347200863083,9.0313116634656,8.17426298411733,8.68270521540369,8.6486915493044,7.74324982342952,8.38349402578679,7.93133627672253,8.39506587035282,7.60173384331662,8.12407712578905,8.28088982366453,7.98319107611186,8.00814083266478
"4282","GALNT8",3.89441970296757,3.89138563917712,3.71298410095169,4.23029066115612,3.97574040908756,3.78987716827177,3.83828891687303,3.85895174181212,3.93225512877545,3.6653464360463,4.03582923401489,3.99348695607359,3.82864186497438,3.71800131195603,4.03053765742511,3.95607025848085,4.47792979700069,4.26918090980689,4.18976876945651,4.22062246992645,3.75781765679608,3.83478417587577,3.74966783766163,3.9245208594974,3.92193770367967,3.97919690560929,4.39624742127958,3.95538607275694,4.09784326629351,4.0900658870354,4.28534915903384,4.05445693092252,4.09819532919707,3.60908211104512,3.84260249665279,3.90405334999768,4.29920592183534,3.98819674771751,4.5228383108852,3.66923456615823,3.9601140300108,3.85430152407172,3.89172493681688,3.96451687914636,3.99875895550268
"4283","PRKCH",5.32074368026524,6.36405180866476,5.75979007003191,5.51347653872714,4.71597497335313,6.4805536837808,4.89804850383139,6.57302303985962,5.23237276322403,5.01899271188263,6.60507818411083,5.24225725065002,7.1005158938277,6.30005463652363,5.58649874877526,5.64135402634572,4.83900286232104,5.06009261151117,5.01265573714623,5.17087388068809,5.41417255427573,5.90605300338262,5.27694876327536,5.46638382785207,4.86395635162795,6.5634842122315,4.59075047369724,5.08821823405621,5.63998306434505,5.35446139824463,5.71361222046383,6.1508326724283,5.1400774014188,6.18026430313427,5.33989878568191,5.23677990754972,6.8736554105475,5.49911742413842,5.06527658748068,5.43640922601422,5.13756468573802,6.0180960713215,5.35684201979406,6.17665223551391,5.15096015773308
"4284","DCAKD",5.25156562355675,6.26050424414253,4.19602438129267,4.82219415288024,4.58164665122112,6.70010809747967,4.51209035989434,5.25539126518966,4.73470682974407,5.12894270667943,4.67957362818969,4.21254581098706,5.60987635833328,4.24381376689897,4.53604938941769,4.36712742698601,4.3322362809764,4.15498571300418,4.44039359160095,4.25745560900992,4.21945408035624,5.68310727269088,4.10081598620081,4.63492324685766,4.95659204674801,5.21426011970094,4.95392652760208,4.57190676065401,5.02617253017495,4.75334540798751,4.73176731730836,5.2096684301717,4.93568465210739,5.3382461824806,4.74616154499724,4.91302223487578,4.88537827872282,4.81820182285352,4.47345134574022,4.99695846461982,5.03843661437578,6.0604830336644,5.19129405927913,4.79678040885275,5.0932025084948
"4285","ELA2A",4.32378403805096,4.32764377996211,4.31299523503471,4.24463966155071,4.39450665607929,4.21265341383964,4.51525901418097,4.29761319982861,4.31370124810002,4.44733462815586,4.06038984997431,4.32591807331572,4.38230606969357,4.46205537515275,4.38052474345333,4.50939265675775,4.60002540310046,4.37615931229347,4.6133209599105,4.31835248225171,4.30737732556975,4.17838857916616,4.21408799466551,4.38999283521591,4.71648164172375,4.32712100665469,4.55615203668488,4.27437402954503,4.50733651152045,4.26018390291698,4.10645048109125,4.55586812798453,4.38493653771842,4.33551534392734,4.38765108729613,4.42343551545976,4.39895266094819,4.37526565160689,4.49146376680418,4.21338178539812,4.34536964520884,4.43463764390466,4.41316033481094,4.22459055143795,4.28913788617888
"4286","PITRM1",8.33473769958824,7.18532024010993,6.86963525820121,6.98285974559172,6.65884266061991,7.7829930115602,6.6898767572859,7.438309498896,6.8845023881599,6.33397641830546,7.69976528269523,6.33181711116468,7.47715175660903,7.47520191054015,6.55605787456081,6.59464443751167,6.0369033629505,6.7652471424722,6.48816217166187,7.0392679868473,7.2547933526885,7.45502150369762,6.31025122503425,8.56159316284614,6.50365810818583,7.84216789088268,7.97824654612391,7.6358149721744,7.17607755628867,6.67337281031342,6.45057898921327,6.78905378915928,6.64133164339978,7.64167650069213,7.25339711481922,7.9124245057152,6.90713978841269,6.13274241971159,6.05226554727682,6.26787952525619,6.96347389466467,7.56886557553636,7.13741396491346,6.29744989855437,7.09208721818331
"4287","RASSF8",4.13345315537661,4.47078483888402,4.69228548338516,4.46036652603439,4.30943013977698,4.11174476203553,4.14577607853076,5.08111637995006,5.0134857387083,4.60085980468231,4.41318681132843,4.39520658815793,4.02020867844667,4.49676736500348,4.07716157955906,4.30815040763713,4.84072366833143,4.19159181577207,4.67648225391723,4.12192852562491,4.50611202434162,4.2341161812191,4.19168171802074,4.44692716593537,4.56646474869462,4.12002282644629,4.25416635206301,4.24554342199598,4.35838439537325,5.12276386714461,4.75573539495253,4.38699693092542,4.32581516504626,3.75476530012981,4.31652972223294,4.28727696935229,4.04871884191202,4.81834832002176,3.95836561936221,4.32969699056528,4.20549214552778,4.74767271869996,4.68511898213264,5.19221664854687,4.17102878414671
"4288","GUK1",7.32193841380951,6.95042445355787,6.81281637162076,6.8811934228608,6.6266688816545,6.79867103614932,7.12720530767624,6.84953491078181,6.69685973425677,7.8965338170854,7.12799211762951,7.85714498843362,6.93410323051604,7.10106679051411,7.85616019900452,7.61354488990097,7.63664010754145,7.17894866598515,6.46117115898878,7.51585549016269,6.83126606705642,7.76472431862686,6.4751930027814,7.79336397794412,7.14332980379656,7.0473209823187,6.1510148350983,6.98637798365087,6.50277123835231,6.33939375632233,7.1637789507969,6.88018062942972,7.83001154631309,6.73025783565475,6.76863200346427,7.91815589398135,6.98151955193024,7.55739299867634,7.98946700381046,6.61566802377429,7.29698676124163,7.60805703696608,7.34285718297208,6.98380733291785,7.37983285027165
"4289","USP12",4.6687544101431,5.91806961331358,4.4900751223074,4.86350941654716,4.65478711270989,4.65652579033408,4.12312048188703,4.18514901404093,4.82303373891146,4.86558782629046,4.67539877606692,4.6327241304872,4.49510575405451,4.54951524935216,5.05675048740026,4.30225109449641,4.77469809706523,5.52532389629077,4.43850380492513,4.05898080595487,5.13949202326302,4.83264774570001,4.81855233789666,6.01242045477869,4.33895925699808,4.3600603332663,4.58870948949481,5.36750473663746,4.81980925888788,4.77908690265612,4.78653067797796,4.3583511250612,4.38503123158099,4.5453467794426,4.53570395862005,4.66448146450282,4.89828732533414,4.72347555330461,4.81027792436005,4.04482749223418,4.62473377692325,4.60925901150852,4.48790343701981,5.20787509637079,4.35746582615205
"4290","STXBP1",7.92486495523756,9.26701538008162,7.92802230790024,8.1932579369156,8.75371611789939,9.40677410427706,9.6794450918024,8.43432802007234,8.18833469338667,8.41236658861462,7.75059812698181,6.54855936510954,8.49023650183756,7.94152515688232,8.41031677164605,8.16114034240308,7.24052947177719,7.30303138846072,7.75300960581745,7.5319967631593,9.81461972139378,8.42781320713603,7.98104739304824,12.5128816092763,8.03122044728056,8.7312321128264,8.11570792031383,9.1323914707233,8.5924960456139,8.45403755224523,8.16166949579797,8.53702876736602,7.46583440624104,9.47607608792498,9.17420232187551,7.91654428784263,9.10302345874274,7.8686482233634,7.21197590153048,8.31946802258488,8.35518963060206,9.00708956304688,6.81288940650822,8.096379621456,8.85067091646664
"4291","ADM",7.80134366104485,10.3621907886762,10.3577709177283,8.5480557783842,6.88097846335254,8.13353734776877,9.62397456428331,10.1852759229441,10.4961099007642,8.77217792846368,9.69374822782923,6.87391219315056,8.9909837272339,9.91937810408823,8.27161490786254,10.0361724384848,8.73324449512168,11.3089522300847,6.61840185845993,7.07524165043044,9.64778283246214,6.43208422153868,11.1629052762366,5.83950618151133,10.601881731323,10.4332443862291,9.77812286130878,10.9378884085478,9.4605160150164,4.70750511081065,9.58195057975813,9.01830784489079,10.544276684551,9.50908138846918,11.2026312848653,9.8494844199623,7.5203701387156,9.67508052143402,6.18410367085891,9.79233565177916,11.4795520919713,9.60832081949918,8.62039268066154,10.3154573767413,7.79380024164938
"4292","LSM2",8.65699629000265,7.88384118333673,6.9054767101015,7.10220672702093,8.47006774738052,8.25454137415088,8.09608262731646,7.59583703749638,7.39721659530646,7.95467707157447,8.27194397374254,9.11818813172373,8.09536756346719,8.11621544263946,8.39772332680216,8.83476546930818,7.72084178188946,7.69917951405017,6.04491285084373,10.079978686854,7.61249924831755,9.34577095735901,7.14443715465266,6.38571879389358,8.28212918044604,7.85377269856918,8.48801601068502,8.14764761740166,6.76277263219476,7.34559068523858,8.14433072152023,7.53705555456344,9.37367366553802,7.58742880109813,7.50194964815813,7.84658506008279,6.58876815380371,8.42410386702797,8.91369658672831,7.5408821940702,6.73786498940367,8.76183657178824,8.69883965710862,7.5313445720902,8.480454579017
"4293","GHRHR",3.90074982625182,3.93025132859761,3.97212193556072,4.3001031074558,4.13473542010654,3.84703382629176,4.10599128759505,4.10257134218327,4.07502288818627,4.08338015032551,3.93660720923642,4.12751942193117,4.01130745843632,3.9759410918134,4.01468303084142,4.24123779712107,4.13124955067643,4.03671391819937,4.53234986071029,3.87383185964647,4.07854761211613,3.89104069749147,3.95859050341357,4.25353013434823,3.95837845312214,3.94604643260742,4.19756437142024,3.76507228171619,3.94802834000761,3.97824069716234,4.0176588397345,3.8859075598488,4.02760789414122,3.86616744087864,3.94878240341094,4.13869068481967,4.08011112501018,4.03214933725457,4.04279807168867,4.14130732639099,4.28828624387684,4.0742533651942,4.0393347638069,4.14666034026436,4.10408824748636
"4294","SERF2",11.3380800696962,10.4566867927193,11.0998339982073,10.5982179206785,10.6948577538689,10.5555155916772,10.8327708644918,10.7463671108943,10.6702034775362,11.1186290451325,11.2821182899501,11.544098238551,11.3075538204042,11.396919210813,10.9254408918402,11.5354110131004,11.1704909808588,10.83087115525,10.5178727534907,11.0236497999193,10.850057468098,10.863996794831,10.3828700322567,9.9439234149287,10.4449807351615,11.3894191774524,11.007486038975,10.8440015346789,10.6088246702826,10.4566481947247,10.837272204386,10.1771468303075,11.8020944671651,10.5043974977926,10.6375531040721,11.1771676692444,10.2626146211074,11.1496316200534,10.9561094412553,10.9529700301824,10.5504212969557,11.3907385118127,11.3665846213129,10.9613576619421,10.8467604522012
"4295","VPS72",9.64226239266542,8.60267451516591,9.06530798266735,8.23341298108882,9.31279018983573,8.9996762923375,9.47241382012635,8.49880441760823,8.5648367842963,9.0244718113899,8.88219468213964,8.51558699821558,8.4734270672706,8.80688380923314,9.17336117061869,9.36095863866918,7.76663485391979,8.51149823648321,7.02306209601204,9.31897853742858,8.75229029151626,9.30762135523525,8.12111025319399,8.59637222575206,8.96881451083422,8.79283397374309,8.8752385506962,9.4123324725453,7.77966916585887,8.51656797852134,9.25322800938238,8.64154465322566,9.73039861330312,9.13246552696819,8.72842273817444,9.4364037611214,7.94762588086182,9.0143729883508,9.67117271067174,8.14062946852415,8.23775540540987,8.92080569115481,9.11992787103695,8.42212547928371,8.90402072347973
"4296","CD22",4.55027496762544,4.93894421692111,4.44881389631856,4.62481207414637,4.61528287476628,4.46185797217807,4.54414353030665,4.4736714436314,4.40904838696649,4.56560195882326,4.63904377501211,4.58482112405528,4.56792127060147,4.47338829519383,4.7454262918802,4.54817210583004,4.51542289520184,4.65465285285673,5.05766821196901,4.54995536376707,4.58450323394974,4.66680261208314,4.46711880177477,4.72677808952231,4.36537424302075,4.63362153894103,4.59751782131859,4.59491683243004,4.61507066772917,4.61861335208758,4.57753336088648,4.5809389218443,4.51108074534378,4.62142211030903,5.26341177240281,4.67280233263752,4.52228255584874,4.64298660361035,4.53437888217234,4.49639045386168,4.58803290505639,4.5438717584421,4.50454613035349,4.48691503598029,4.49860431097784
"4297","CD47",8.04492101966462,8.14567440808737,9.03019984652321,7.81412740196155,6.79309314431864,8.4998458870832,8.2259122941728,7.74658781812435,7.85694797037222,8.61589405869536,8.61878796779053,8.4505479043845,8.65160455822475,8.34254146097708,9.10293730647172,8.17061811609376,8.1470777286103,8.58998812797465,6.54219304624171,8.17046271008327,8.50307331339392,8.0062969691016,7.81123405327359,7.41503006101002,8.82049364721197,9.27340420585724,7.60498931028453,7.64000723403151,8.03932857158728,7.68563649481926,7.96148555190404,7.62311278394163,8.77590822087429,7.78231409536396,8.46828458375357,8.0882691942637,6.69764634572683,7.90830126413323,8.3860896939278,7.86660025410151,8.32990156264305,7.86140547885125,8.31854542997791,7.97857012261947,8.30053857437258
"4298","LAP3",9.64925201051945,9.9374278825964,10.5650971960881,10.4785611599969,8.17681747429059,10.7132450114484,9.87284168224165,9.769611888407,9.79891541993194,9.83502136183064,10.6259047802598,10.4239113294228,10.8427888257877,10.4447546997661,10.042761007057,9.26031514947433,9.84246275798546,9.8667355995007,7.15981114400026,9.29809124304807,10.3287765363422,9.83158472122349,10.2885571795053,7.56210020120818,10.4377128374264,11.12584146365,8.71362858064433,9.77772235818512,9.90720260718845,10.09346818008,9.94087417302016,9.8898107543661,9.9287988231993,10.3331840191337,10.1132363167578,11.007663622119,9.6796735930186,9.79238272122636,9.95253055704694,9.97940731379516,9.95586838827417,10.7069414417893,10.1856859182025,10.6172771057098,8.92659976652727
"4299","IMPDH1",6.28975690841332,5.96473472625666,6.36455936823418,7.29748166468906,6.5393286386029,6.48552360101898,6.38189064118678,6.96906957594345,6.68799263151312,6.76042565602831,6.8807037877649,5.65067313593928,7.0810997967308,6.81006674936481,6.42218349449926,6.81045817841964,6.05022564189251,6.66732955137223,6.7203781877145,6.3272881118518,6.38687461350509,6.26414848047411,6.55072964388525,7.3412410920519,6.39556054521862,7.58538540139817,7.67143837707753,6.70906256133805,6.63220181757271,6.60191595305425,6.35381031766518,6.72363292896761,6.26736864482308,7.32858193922301,6.56631109439085,5.9022124287753,6.52616321749943,7.13368283067568,6.16083346447661,6.48611530597017,7.46716222146887,6.9802066200271,6.11888817533441,6.87008970928406,6.66700582873781
"4300","PPIC",6.34386979369545,7.86270119847079,8.19138382946755,6.81084783465392,6.06662235109004,8.31255825011468,4.94752208275624,8.1471195073969,5.89365713340947,7.64725584154456,7.67506414907707,7.30070348118209,7.99036819159447,7.65911844865833,8.2451799833252,7.73768481828823,7.17656976119892,7.29631201387673,5.57622252197095,8.2267849455939,6.83409630895246,7.75386747562673,7.68992185397115,4.87997411651125,6.46769783088442,7.62112638524794,6.58006588014357,6.90977573319672,6.50292295128121,5.38561124400715,7.38661863403271,6.39513923887638,8.32947445983657,7.23550417063268,6.56070343450584,8.99334580357759,7.71300770758221,7.61584669979258,6.82885459883351,6.41374722457322,6.70953264497808,8.23797562549718,8.29604407166795,6.44976212933462,6.71769148229526
"4301","ACP6",7.4160160925581,7.81441827606182,7.05698228779086,7.9528284999719,6.19876724972789,8.09740254436,4.86042387852782,7.60177951456411,6.93751705419534,7.70946091689899,7.04601189183469,7.52716985429875,7.44897693397722,7.18074658504903,7.64602489742277,7.05417287859854,5.58741930094793,7.32425472530968,6.89232796654623,7.76342139391142,8.86090320943274,7.38390148027814,7.55282350814476,5.33696576259983,6.52577670778418,8.56665484856645,8.00671352038062,6.9297343696267,7.89177054123548,7.50814234343564,6.42187721968819,5.71005030657441,7.23099318638655,7.89061905190844,7.51758673648846,7.48035312517357,6.59198086794512,6.54536233517594,6.85684475065262,7.12301846559049,7.50010431300276,8.06467518024813,7.35153980006925,9.2427247743254,6.23276710401445
"4302","PRKACA",5.39576043309241,5.83520896179899,6.01450392600908,5.69773658345234,5.83666015717804,6.57260366905667,5.82336111699529,5.67407165884953,5.62961609250699,5.45887128416825,5.76046413355298,4.98112754898775,5.84947239353299,5.77535930435784,5.72419823571995,5.42455895863464,5.65689386875628,5.89871079485205,5.64794594105247,4.99329172313603,5.73407356085847,5.66937082823245,5.35663921792245,6.26370847765458,5.71161824575946,6.28868333590694,5.4575393194806,5.47802327195122,5.49721704279784,5.60749252924942,5.89657511255177,5.75088380110365,5.5754687317736,6.26419960491175,5.91111563472659,6.15408490253817,5.20283123079244,5.56496536849326,5.49376177314148,5.5889384154524,5.33753112206814,5.68167036417395,5.28014221414902,5.74388770452812,5.41814497241403
"4303","PPP1R1A",7.60924018374625,5.6414169834104,4.27081857129901,3.88704728431882,5.34483741298385,5.02615935663455,4.34448866800985,4.14900605701577,4.11427786766193,5.04590793957962,6.07083716671559,4.35561738816374,3.93049868484829,4.28192634914666,5.31875489868619,8.71550457559514,5.46541183302072,4.10792948350854,5.37449641101765,3.95127057271216,6.2921787994889,7.42121515641564,5.1587787009976,9.02493419839696,4.18948707531349,4.83498086942798,4.28269664539026,5.78526407278585,3.95096154317662,5.03685206443858,4.35621041971803,4.65794184324857,4.07947859879608,5.80512637034227,4.70704163527731,4.61452541076746,9.33320217576034,4.32074491955681,9.05623583015705,4.45110393219419,4.20321625037623,8.2618828665024,4.07986901755736,3.96715130887727,4.70544181717443
"4304","C9orf40",5.22547738852811,5.98643640365047,5.67043820168866,4.82194949773731,5.05236406690349,6.26581818127544,4.95027617591128,5.66158392860816,4.90279103904476,5.22136394254202,5.77712004013434,5.71511878104815,5.60632308583141,5.07403804737778,5.80766809304074,5.60613543042552,4.47501718700951,4.97003029994204,4.61948028629139,4.5667865218809,4.67365413701804,6.22663032954211,5.45846331285881,5.75488393511149,5.38237956222005,5.98960230015287,5.90445464176747,5.41556680776334,5.08756772662138,4.71805379759927,4.79983820827977,5.1546341084687,5.53234783917845,5.93319240024802,6.17203296167064,6.10585305355676,4.94163350625141,5.12272548395308,5.40820753400877,5.11586124325185,4.6616126316311,6.45236191049127,5.73877818406385,4.76198515311756,4.99588150588074
"4305","ASXL1",7.25317952498667,7.06440661978577,6.69232177738716,6.3577177695912,7.02578538058301,7.43661471637821,6.56659144601753,7.19241081855387,5.89294130249907,6.03224755835311,6.61025957334397,6.2584678401074,6.50549321226882,6.60661463199066,6.20578042505551,6.1295177590786,5.12166851833066,6.72038664270147,5.82817358504808,6.43419386729154,6.70599668918219,6.9220697714515,6.76688977823636,6.20631507357475,6.28879709248879,6.50615755571287,7.1462591484171,7.31985469629586,6.79135925996609,7.03494937873013,6.54809953460085,6.50898096111756,7.10773541395278,6.97692844642647,6.75707895966939,6.61273061640653,6.43713955611478,6.73673212602613,6.23305086315283,6.41480676610288,6.52408851569456,7.28228658843288,6.63831117305535,6.25073920450765,6.5493920966673
"4306","IDH1",9.456089661411,9.63827426800088,9.39274269775625,10.1400149723974,9.01693900451578,11.3362042941106,10.4904664181198,10.1109149582487,10.1542726821665,10.5419101570437,10.2614114676181,10.3657076988201,10.1539561473191,9.6981589609297,10.0559974578356,9.67094242687479,9.92445534698028,9.61904318902762,8.0217377427009,9.20497091878547,9.23849264597747,10.7091126379519,9.49381209274105,7.01003067732745,10.5733891236307,11.1350959790599,9.56316589200843,10.2201852282795,9.55639647860523,9.71238877142296,10.1101739088664,9.2780123777324,10.07053535834,10.4777372713824,9.81511939951876,9.84531766318226,9.23220058956746,10.0774996557248,9.8019627837047,10.1843476722052,9.37223897591447,9.90053545794835,10.4255469525551,9.95015369740697,9.7696271213224
"4307","XRCC5",10.0730116605099,9.54134480305567,9.90470370446709,9.10053353861262,9.62798344099473,10.0361897139708,10.2794610992158,9.57609078420094,9.34931862391345,9.12026794077046,9.6663839562164,9.12435042630606,9.8178812718407,10.1890464786369,9.43319216383234,9.98526842268946,8.7049633297205,9.09740575944947,7.09029110393725,9.99329690665278,9.95456286425441,10.0956457127941,9.51581182753591,9.59507350453535,9.6384049783604,9.6306470730993,10.2396199419971,9.98139865216003,9.3667945659569,9.55981735728132,9.98959398525064,9.47012883258827,9.59814498347522,9.52025898241545,9.48689699630744,9.93249412191173,9.37064191537989,9.67928679483494,9.55545602758462,10.0440878952037,8.4521683307113,10.0970454640899,9.18353089268361,10.2194100608398,10.5096240102849
"4308","TBRG4",5.5738603760603,5.2249284584224,5.04764665505993,5.10127426445257,5.39231558829598,6.04309689136342,5.16267544373169,5.27753898451492,5.15077550950243,5.17019785477802,5.48890035259163,6.16388042799034,5.77733328325725,5.59511175909293,4.92962837331435,5.49180588823056,5.13289033552893,5.01448979416812,5.35034532782184,5.40011526460997,5.02484781851652,5.72621961478795,5.11284560086728,5.17921753980596,5.6576223304071,5.65201012212298,6.1342384466264,5.55422405597289,5.19199685871397,5.05385049841711,5.28574649586742,5.48248055883713,5.82055295337209,5.6773759814766,5.46358436424964,5.56165177496401,5.01514022618412,5.22684975594916,5.1281570445806,4.84725304272565,5.48210174308428,5.88207757619835,6.00873738037196,5.2828038065845,5.12882505765726
"4309","RAB1A",9.36503523516859,9.31972985859307,9.59753043770353,8.80905389607265,8.35159142406519,9.8625382330334,9.61266110864845,9.27324952570268,9.17981404808546,8.94638757494409,9.56838746938445,8.69669325621579,9.80294484296399,9.37006117508638,9.4993746422763,8.85140106738385,8.35160854179702,9.15006023928479,6.83024158638349,9.37897121997696,9.07271782908501,9.58881572388948,8.312615996206,9.04493669033441,9.2967581469853,9.88151290817772,9.2321190341591,9.4491452441008,8.85025628789756,8.56210404525774,9.86817758347335,8.95132731878352,9.40464408678445,9.50211966235335,9.44670345430495,10.0038568823407,8.92481984151356,8.81629356300135,8.8505482667341,9.00350761824424,8.83302083573744,9.64332875329005,8.89693794448497,9.4911903293598,9.15451312804393
"4310","INHA",4.12285137068529,4.01867171034982,3.86825615973595,4.17017232951109,4.48360041969654,3.67374394729182,4.33583860282277,4.12461925805471,4.33916007285564,4.26330459394006,3.75696437228656,4.20624098603847,3.85862276278288,4.07989163549825,4.09771405324355,4.44827753118199,4.13314660338819,4.22250735030723,4.59561569095565,4.09083752075704,3.96727024174059,3.85893031162001,4.20644743781031,4.13862975802091,4.29978752828478,3.91229575552909,4.46628200207175,3.91114151650074,4.03937124715586,4.26191097915853,4.30081433934759,4.39283688064794,4.00190327986947,4.04707697081527,3.84551235168758,4.26161490818408,4.16726607045785,4.04097443165049,4.24375058565854,4.04176240802256,4.44729035532648,4.15609496097948,4.22370478894328,4.07636758785376,4.32519865942817
"4311","MLL2",4.23859556138761,4.062699525101,4.09789501255321,4.15963994262618,4.05947831159736,3.89671247844964,4.23618211477181,4.0289445718232,4.34923532737454,4.45474182352354,4.07002133636612,4.19528914406518,4.02642635067669,4.02733858738089,4.27446489043951,4.20252726616097,4.64212277446925,4.28314206140557,4.22559006182232,4.11794947847089,4.04251138034431,4.11671041437006,3.99415538558012,4.28624216687974,4.08409760956766,3.95892948903095,4.3629857397857,4.00410591295188,4.12050795104633,4.29042938418177,4.21442792554634,4.19567032484269,4.20983602740383,4.10223252224719,3.89569065077172,4.03358145843737,4.28774534700867,4.15016904024829,4.39286137505179,4.38733002891142,4.34846464008415,3.99901230958479,4.20261634011051,4.2263091396305,4.06688885753655
"4312","FXYD1",7.08407749116718,9.85882192307284,7.8087119638044,6.60549500392344,4.09562398430894,6.06102074265045,4.44715563648027,7.19666545578419,4.25032025078333,7.92098845697198,5.8033325914836,5.94577172851598,4.84287848151513,4.80898724380121,6.15090222534585,9.38999559137306,6.82812815332288,4.24066659414895,9.36640052780784,3.85402486157112,6.7266256295998,7.1587959555188,7.31227031604408,9.05493861544026,6.61931482293512,7.46661346964158,3.71207363952216,6.09996318200473,5.63009289315135,4.49782845283006,3.85244483304235,3.72196748050335,5.67320780592654,8.41005313990874,7.6330032928678,6.93143231837755,8.03466532078547,5.4672744347974,8.42109031137421,7.07621653482898,6.31418644038712,6.04999541126516,7.74366658380925,7.38549789328276,4.9993703201112
"4313","DKFZP566E164",4.40436941063147,5.11025293828166,4.65391042924277,4.43455200450291,4.76831791597702,4.66300621555651,4.65856028270046,4.39832409721231,4.46792241420823,4.6821422755193,3.99110365341132,4.72495333317276,4.3338553892747,4.40096475343663,4.9862288413338,4.90733924004393,4.82198831458273,4.66631384331928,5.20296286914815,4.58129840485485,4.65924782866875,5.61126642193379,4.62535379235532,5.33836970030938,4.77949103490201,4.54477086357578,4.9158966980613,4.46160421786529,4.49462770938695,4.52557552887645,4.48423754389239,4.98004454472924,4.40396743683976,4.82321901603723,4.86316209331727,4.5469750963444,4.40930015881536,4.41280937818475,4.83696250648284,4.51912558675378,4.696396646395,4.71188895829548,4.94738661677923,4.6800242204616,4.43422708844962
"4314","KMO",3.95528425067165,4.21516340233545,4.74099608213642,5.22434634377449,3.95770988358526,3.89886963305735,4.38752645886465,5.04931879236187,4.26562262878982,6.46338579829424,5.13859960611491,4.81454266698673,4.82492291611652,4.65065933256925,4.4625908866486,4.79165207800363,5.5815367845468,5.31400771159899,4.3074791949081,4.96115714864279,4.29368801666153,6.3824943455703,5.2879522921837,4.19202726998818,4.2728297993076,6.79967677774108,4.21141557049896,4.28362718362708,4.56589546054452,4.32346109019846,4.19669696930949,4.24993747690907,4.13597757488302,4.5649923394928,5.42747487691425,4.09554189596719,4.23762821664245,4.27909972843323,4.55159339234455,4.76707209932398,4.33690884682073,4.61406085325041,3.9804809469904,4.20086912834293,4.750283564495
"4315","KIAA1128",7.14894416828776,7.28494366670758,6.19351468255679,6.51103874821797,7.22378225596708,7.18678995154074,6.26018864178601,6.59222273688222,6.13253408836534,6.19980771574019,7.26415220388368,6.11530120228406,7.04255346091733,6.43704707824473,6.2623466552921,6.07216286896207,5.42741438851057,6.32100335743704,6.51040550544526,6.84348367971531,6.59832686517849,7.46060800053767,6.23922557600121,7.35974527148224,5.77282730694027,7.07571481437114,6.14615409292628,6.33743121671862,6.31277523604098,7.04667740857563,6.20486139844426,5.92870685240149,6.2263382481159,7.33000500075841,7.57848107167866,6.41407381667428,6.3350209120888,5.88478826353522,6.41552993054556,6.41539621048993,5.51326074398232,7.22154832929297,6.1981446485557,6.56499443204928,6.76090974831629
"4316","NUDT4",9.27924244527878,7.90101058119107,7.86039972308194,7.58640150691702,8.56093871278483,7.8668881897473,7.57046132353747,7.8057450527784,6.53850795593739,7.8764671102549,8.53756465380588,7.01980669324124,7.84020012024337,7.7466871407378,8.49590649308755,7.85399879091116,6.85810026313107,7.12303599521974,5.98915166731518,8.93156180667532,8.67007572486371,8.42445670048266,7.08743823740484,7.91856702147263,8.08914429646195,8.59362318208024,7.22015481424192,7.8658327423352,7.4534429655448,8.81442766443034,8.17802028641417,7.3757442305517,7.96493465486893,7.97130199608695,7.8436011812488,6.67944358838508,7.74912644364261,7.23739262525823,7.11477572811178,7.45768897645428,7.49705376137774,8.34275859507748,8.3857277450527,7.03343879759796,7.57854763918728
"4317","USO1",8.41676944245258,8.43987082203468,8.5075743646354,8.32895098041219,8.20362491310768,8.77962208051158,8.4337798751397,8.43600692916062,8.70027248839489,8.33851755411214,8.6743331279008,8.3639235210689,8.62309167949444,8.59806511187166,8.58909002174057,7.9339168074247,7.62847702380903,8.76725803501602,7.18235100720511,7.972140608968,8.40289756038862,8.55550915559712,8.45493468191874,8.42881405162919,8.08134966288106,8.43506016748239,8.71154977201098,8.46233414055688,8.20517844747197,8.41212310627177,8.31930593606445,8.15732842979045,8.52712128157921,8.25691698752481,8.49104508669918,9.28312425305852,7.93704086966965,8.35763522504202,7.65544326588746,8.33165736284798,8.11826593112379,8.78238419118022,8.36984185654825,8.53067196641864,8.1327170074084
